SIMPSON DUXBURY,HO,2 Tyrrel StreetBD1 1RJ,01274 734166,lawyers@simpsonduxbury.co.uk, 01274 390182,,79895
SIMPSON HEALD PEARSON,HO,17 Bridgeman TerraceWN1 1SX,01942 495999,operations@sra.org.uk, 01942 491888,,331521
SIMPSON MILLAR LLP,HO,21-27 St. Pauls StreetLS1 2JG,0844 858 3200,leeds@simpsonmillar.co.uk, 0844 858 3299,: http://www.simpsonmillar.co.uk,424940
SIMPSON MILLAR LLP,BRN,2nd FloorEC1V 0BB,0844 858 3400,london@simpsonmillar.co.uk, 0844 858 3499,: http://www.simpsonmillar.co.uk,424941
SIMPSON MILLAR LLP,BRN,11th Floor  Trafford HouseM32 0RS,0844 858 3300,manchester@simpsonmillar.co.uk, 0844 858 3399,: http://www.simpsonmillar.co.uk,424942
SIMPSON MILLAR LLP,BRN,20 Church RoadBS5 9JA,0844 858 3600,bristol@simpsonmillar.co.uk, 0844 858 3699,,424943
SIMPSON MILLAR LLP,BRN,47 Summer LaneB19 3TH,0844 858 3500,birmingham@simpsonmillar.co.uk, 0844 858 3599,,424945
SIMPSON MILLAR LLP,BRN,165 The BroadwaySW19 1NE,0844 858 3800,wimbledon@simpsonmillar.co.uk, 0844 858 3899,,424946
SIMPSON MILLAR LLP,BRN,15a Walker TerraceNE8 1EB,0844 858 3000,gateshead@simpsonmillar.co.uk, 0844 858 3015,: http://www.simpsonmillar.co.uk,499478
SINCLAIRS,BRN,173 Waterloo RoadB25 8LH,,sinclairs@sinclairslaw.co.uk,,: http://www.sinclairslaw.co.uk,471922
SINGLETON WINN SAUNDERS,HO,232 Shields RoadNE6 1DQ,0191 265 8817,enquiries@sws-solicitors.co.uk, 0191 276 0335,: http://www.sws-solicitors.co.uk,422395
SINGLETONS AUSTIN RYDER,HO,2 Crossfield ChambersEN2 7HT,0208 363 6671,ann.singleton@singletonsuk.com, 0208 367 0387,: http://www.singletonsuk.com,60101
SINGLETONS AUSTIN RYDER,BRN,18a Bush Hill ParadeEN1 2HB,020 8364 0500,operations@sra.org.uk,,: http://www.singletonsuk.com,510714
SINTONS LLP,HO,The CubeNE4 6DB,0191 226 7878,phil.ridley@sintons.co.uk, 0191 226 7850,: http://www.sintons.co.uk,398301
SIRIUS BUSINESS LAW LIMITED,HO,Sedgemoor Auction CentreTA6 6DF,0844 209 8500,enquiries@siriusbusinesslaw.co.uk, 0844 209 8510,: http://www.siriusbusinesslaw.co.uk,517219
SISNIC LEGAL SERVICES LIMITED,HO,11 Elmdale RoadBS8 1SL,0117 929 3333,reception@sisnic.co.uk, 0117 929 2200,: http://www.sisnic.co.uk,498729
SISNIC LEGAL SERVICES LIMITED,BRN,370 Two Mile Hill RoadBS15 1AQ,01179 679 395,operations@sra.org.uk,,,498731
SISNIC LEGAL SERVICES LIMITED,BRN,12 West Town LaneBS4 5BN,0117 971 6765,operations@sra.org.uk, 0117 971 9913,,498739
SJ LAW,HO,157a High StreetE17 7BX,020 8520 6600,info@sj-law.co.uk, 020 8509 1807,: http://www.sj-law.co.uk,305136
SLADE & FLETCHER SOLICITORS,HO,348a Camberwell New RoadSE5 0RW,0207 733 6506,operations@sra.org.uk, 020 7733 2715,,448842
SLATER BRADLEY & CO,HO,198 Upper Richmond RoadSW15 2SH,020 8788 1008,john.slater@slaterbradley.co.uk, 020 8789 0214,: http://www.slaterbradley.co.uk,204810
SLATER HEELIS,BRN,4 Moorside RoadSK4 4DT,0161 431 9311,intouch@slaterheelis.co.uk, 0161 975 5789,: http://www.slaterheelis.co.uk,312893
SLEE BLACKWELL,HO,10 Cross StreetEX31 1BA,01271 372128,barnstaple@sleeblackwell.co.uk, 01271 344885,: http://www.sleeblackwell.co.uk,63701
SMITH & COPSEY,HO,42 High Street EastNE28 8PQ,0191 262 4428,operations@sra.org.uk, 0191 263 0273,,79003
SMITH & COPSEY,BRN,1st FloorNE1 6JF,0191 262 4428,operations@sra.org.uk, 0191 230 0587,,387940
SMITH & GRAHAM,HO,Church Square ChambersTS24 7HE,01429 271651,law@smithandgraham.co.uk, 01429 231274,,55519
SMITH & GRAHAM,BRN,6 Upper Yoden WaySR8 1AX,0191 518 3393,smithgraham.peterlee@onyxnet.co.uk, 0191 518 3390,,55524
SMITH DAWSON,HO,8 Princess StreetWV1 1HL,01902 310007,accounts@smithdawson.com, 01902 423948,,71454
SMITH JONES (SOLICITORS) LIMITED,HO,King Edward HouseBB11 2FS,01282 855 400,info@sjlaw.co.uk, 01282 855 401,: http://www.smithjonessolicitors.co.uk,515276
SMITH JONES (SOLICITORS) LIMITED,BRN,46 Park RoadCV8 2GF,01926 859 933,enquiries@sjlaw.co.uk, 01926 513 859,: http://www.smithjonesolicitors.co.uk,518799
SMITH PARTNERSHIP,HO,4th FloorDE1 1LS,01332 225 225,admin@smithpartnership.co.uk, 01332 225 444,: http://www.smithpartnership.co.uk,67595
SMITH PARTNERSHIP,BRN,158 High StreetDE14 1JE,01283 742020,burton@smithpartnership.co.uk, 01283 742040,: http://www.smithpartnership.co.uk,67597
SMITH PARTNERSHIP,BRN,22 High StreetDE11 8HY,01283 226444,swadlincote@smithpartnership.co.uk, 01283 550319,: http://www.smithpartnership.co.uk,67598
SMITH PARTNERSHIP,BRN,88-90 The StrandST3 2PB,01782 324454,longton@smithpartnership.co.uk, 01782 332448,: http://www.smithpartnership.co.uk,67599
SMITH PARTNERSHIP,BRN,25 WardwickDE1 1HA,01332 225300,wardwick@smithpartnership.co.uk, 01332 225303,: http://www.smithpartnership.co.uk,67601
SMITH PARTNERSHIP,BRN,14 York RoadLE1 5TS,0116 247 2000,leicester@smithpartnership.co.uk, 0116 247 2007,: http://www.smithpartnership.co.uk,302171
SMITH PARTNERSHIP,BRN,45 High StreetDE14 1JP,01283 548282,burton@smithpartnership.co.uk, 01283 511365,: http://www.smithpartnership.co.uk,495498
SMITH RODDAM,HO,56 North BondgateDL14 7PG,01388 603073,gj@smith-roddam.co.uk, 01388 450483,: http://www.smith-roddam.co.uk,74375
SMITH RODDAM,BRN,Corner ChambersDL15 8NE,01388 762564,dlh@smith-roddam.co.uk, 01388 767120,: http://www.smith-roddam.co.uk,74376
SMITH RODDAM,BRN,18 Church StreetDL4 1DX,01388 772661,nat@smith-roddam.co.uk, 01388 776269,: http://www.smith-roddam.co.uk,74377
SMITHLEANING LIMITED,HO,Ground FloorTR15 2SB,01209 200 905,info@smithleaning.co.uk, 01209 200 908,,513897
SMITHS SOLICITORS,HO,102 Boutport StreetEX31 1SY,01271 314 888,lo@smiths-solicitors.co.uk, 01271 378 459,: http://www.smiths-solicitors.co.uk,518988
SMITHSON HINDS MORRIS SOLICITORS,HO,17 Park RowLS1 5JQ,01132 450456,operations@sra.org.uk, 01132 930938,: http://www.smithsonhindsmorris.com,386607
SOLICITOR DIRECT,HO,71 Hough LanePR25 2SA,01772 424 999,derek@solicitordirect.com, 01772 433 230,: http://www.solicitordirect.com,80598
SOLICITORS TITLE,HO,92 South StreetEX1 1EN,01392 207 900,info@solicitorstitle.co.uk, 01392 496 101,: http://www.solicitorstitle.co.uk,286840
SOLOMON LAW,HO,75 BroadwayPE1 1SY,01733 312424,info@solomonlaw.co.uk, 01733 552 877,,470303
SOLOMON LEVY & CO,HO,33 Alma StreetLU1 2PL,01582 414948,info@solomonlevy.com, 01582 402615,: http://www.solomonlevy.com,55585
SOMERS & BLAKE,HO,49b Boston RoadW7 3SH,020 8567 7025,emma@somersandblake.co.uk, 020 8840 6917,,55589
SONI & KAUR,HO,80 High StreetTW8 8AE,020 8568 6464,soniandkaur@btinternet.com, 020 8568 3232,,208170
SONN MACMILLAN WALKER,HO,12 Widegate StreetE1 7HP,020 7377 8889,operations@sra.org.uk, 020 7377 8279,: http://www.criminalsolicitor.co.uk,75149
SOODS SOLICITORS LIMITED,HO,92 Goodmayes RoadIG3 9UU,020 8597 0000,reception@soodssolicitors.co.uk, 020 8597 2666,: http://www.soodssolicitors.co.uk,486974
SOUTHBRIDGE SOLICITORS,HO,123 Westminster Bridge RoadSE1 7HR,020 7928 5488,yeelim@btconnect.com, 020 7928 5480,,422422
SOUTHERN STEWART & WALKER INC SMALL HINDSON & CO,HO,15 Beach RoadNE33 2QA,0191 427 0770,legal@ssandw.co.uk, 0191 455 3296,: http://www.ssandw.co.uk,79995
SOUTHERN STEWART & WALKER INC SMALL HINDSON & CO,BRN,157 Prince Edward RoadNE34 8PL,0191 456 7788,legal@ssandw.co.uk, 0191 427 1167,: http://www.ssandw.co.uk,79996
SOUTHERNS,HO,MacKenzie HouseBB11 1UB,01282 422711,bankparade@southernslaw.co.uk, 01282 470320,: http://www.southernslaw.co.uk,304147
SOUTHERNS,BRN,6a Hargreaves StreetBB11 1ES,01282 438446,hargreavesstreet@southernslaw.co.uk, 01282 446525,: http://www.southernslaw.co.uk,304152
SOUTHERNS,BRN,17-23 Carr RoadBB9 7JS,01282 603663,carrroad@southernslaw.co.uk, 01282 608332,: http://www.southernslaw.co.uk,304165
SOUTHERNS,BRN,73 Albert RoadBB8 0BP,01282 863 113,albertroad@southernslaw.co.uk, 01282 857727,: http://www.southernslaw.co.uk,304169
SOUTHFIELDS SOLICITORS,HO,81 Wandsworth High StreetSW18 4TU,020 8871 5007,info@raufandco.com, 0208 877 8931,: http://www.raufandco.com,365164
SOVEREIGN SOLICITORS & PARTNERS LLP,HO,17-21 George StreetCR0 1LA,0208 686 8463,enquiries@sovereignsols.co.uk, 0208 686 8568,: http://www.sovereignsols.co.uk,465774
SOVEREIGN TRUSTEES LIMITED,HO,Sovereign HouseLS1 1HQ,0113 209 2000,operations@sra.org.uk, 0113 209 2060,,344161
SPARROW & TRIEU,HO,76 Shaftesbury AvenueW1D 6ND,020 7287 6608,mail@sparrowandtrieu.plus.com, 020 7287 6389,,70206
SPENCER & FISCH,BRN,64/66 Austhorpe RoadLS15 8DZ,0113 264 7603,info@spencerfisch.co.uk, 0113 260 6714,: http://www.spencerfisch.co.uk,69613
SPENCER DAVIES,HO,6 Station RoadBD23 5NQ,01756 753 015,amd@spencerdavies.co.uk, 01756 753 020,: http://www.spencerdavies.co.uk,364252
SPENCER HOWARD,HO,117 Shandon RoadBN14 9EA,01903 538 869,info@spencerhoward.org, 01903 216679,: http://www.spencerhoward.org,402789
SPROULL SOLICITORS LLP,BRN,42 Fore StreetPL31 2HW,01208 72328,bodmin@sproullllp.co.uk, 01208 77881,,401329
SRI KANTH & CO,HO,557 High RoadHA0 2DW,020 8795 0648,srikanthsolicitors@hotmail.com, 020 8795 0649,: http://www.srikanthsolicitors.co.uk,75863
SRIHARANS SOLICITORS,HO,223 The BroadwayUB1 1ND,020 8843 9974,info@sriharanssolicitors.co.uk, 020 8574 1766,,70909
SRINIVASANS,HO,2nd FloorE11 2AA,020 8767 8329,isrnvsn@yahoo.co.uk, 0208 989 1592,,79993
SRINIVASANS,BRN,Suite No:315HA1 1BD,0203 178 3235/3236/3237,isrnvsn@yahoo.co.uk, 0208 711 6131,,509914
SRINIVASANS,BRN,169 Tooting High StreetSW17 0SY,2087678329,isrnvsn@yahoo.co.uk, 0207 998 7262,,519834
ST ALBANS SOLICITORS,HO,Fountain CourtAL1 3TF,01727 884658,operations@sra.org.uk, 01727 884800,,470467
ST HELENS LAW LIMITED,BRN,19-27 Shaw StreetWA10 1DF,01744 454433,operations@sra.org.uk, 01744 737347,: http://www.sthelenslaw.co.uk,443277
ST JAMES SOLICITORS,HO,St James RoadEX4 6LD,01392 204 205,defence@stjamessolicitors.com, 01392 680 063,: http://www.stjamessolicitors.com,364106
ST LAW SOLICITORS,HO,2 Inspire CourtW7 2AL,0208 8405 993,htelewa@hotmail.co.uk, 0208 840 5993,,490075
ST LAW SOLICITORS,BRN,74 Ilford LaneIG1 2LA,020 8478 5599,shah@stlaw.org.uk, 020 8478 7728,: http://www.stlaws.org.uk,512027
ST LUCE & CO,HO,36a Peckham RyeSE15 4JR,020 7635 9131,stluce@btopenworld.com, 020 7639 7616,,61996
ST VALCHIKWE SOLICITORS,HO,729 High RoadIG3 8RL,2085977118,operations@sra.org.uk,2085972992,,498540
STABLES & CO,HO,70 High StreetB63 3BA,0121 585 3820,operations@sra.org.uk, 0121 501 2211,: http://www.stables-solicitors.co.uk,55700
STABLES & CO,BRN,The Old Drapers HouseDY8 1DW,01384 390581,operations@sra.org.uk, 01384 442383,: http://www.stables-solicitors.co.uk,55702
STABLES & CO,BRN,164 Halesowen StreetB65 0ES,0121 559 9500,operations@sra.org.uk, 0121 559 6036,,55703
STAFFURTH & BRAY,HO,York Road ChambersPO21 1LT,01243 864001,yorkroad@staffurth.co.uk, 01243 860708,: http://www.staffurth.co.uk,55706
STAFFURTH & BRAY,BRN,36 High StreetBN17 5ED,01903 721 112,littlehampton@staffurth.co.uk, 01903 730 860,: http://www.staffurth.co.uk,469104
STAINFORTH SOLICITORS,HO,16 Stainforth RoadIG2 7EH,020 85101 683,operations@sra.org.uk, 020 85988 544,,471494
STANFORD & LAMBERT,HO,7-9 Bigg MarketNE1 1UN,0191 232 6226,stanfordandlambert@tiscali.co.uk, 0191 221 0392,,55727
STANLEY H CROSS & CO,HO,10 Ashfield RoadPR7 1LJ,01257 272222,Davidedwards@shcandco.co.uk, 01257 261967,,45750
STANLEY HAYS,HO,2 Oldfield LaneWF16 0JQ,01924 403809,law@stanleyhays.co.uk, 01924 406247,: http://www.stanleyhays.co.uk,50954
STANLEY RICHARDS SOLICITORS,HO,130A QueenswayMK2 2RS,01908 631211,onyee@stanleyrichards.com, 01908 640 776,: http://www.stanleyrichards.com,471047
STANLEY SMITH HILL & CO,HO,35 High StreetSM5 3BG,020 8669 0044,geoffrey@stanleysmithhill.co.uk, 020 8669 8827,,55501
STANLEY SMITH HILL & CO,BRN,141a High StreetSM7 2NS,01737 358001,banstead@stanleysmithhill.co.uk, 01737 373318,,55502
STANLEY TEE LLP,HO,6 High StreetCM23 2LU,01279 755200,law@stanleytee.co.uk, 01279 758400,: http://www.stanleytee.co.uk,464615
STANLEY TEE LLP,BRN,42 High StreetCM6 1AH,01371 872 166,law@stanleytee.co.uk, 01371 875747,: http://www.stanleytee.co.uk,464616
STANLEY TEE LLP,BRN,68 High StreetCB10 1AD,01799 527299,operations@sra.org.uk, 01799 525249,,464621
STANLEY TEE LLP,BRN,Devonshire HouseCB2 1AW,01223 311 141,law@stanleytee.co.uk, 01223 460 749,: http://www.stanleytee.co.uk,488243
STAPLEY & CO,HO,141a High RoadIG10 4LT,020 8502 1934,solicitor@stapley.co.uk, 020 8508 6865,: http://www.stapley.co.uk,55750
STEED & STEED LLP,BRN,76-82 & 86 Coggeshall RoadCM7 9BY,01376 552828,info@steedandsteed.co.uk, 01376 550014,: http://www.steedandsteed.co.uk,511925
STEEL & SHAMASH,HO,12 Baylis RoadSE1 7AA,020 7803 3999,mail@steelandshamash.co.uk, 020 7803 3900,: http://www.steelandshamash.co.uk,55777
STEELE & SON  WITH BAGOT HEYES,HO,Station ChambersBB18 5DP,01282 813385,steeleandson@aol.com, 01282 813443,: http://www.steeleandson.com,55784
STEELE & SON WITH BAGOT HEYES,BRN,CastlegateBB7 1AZ,01200 444321,steeleandson@aol.com, 01200 425428,: http://www.steeleandson.com,55785
STEELE & SON WITH BAGOT HEYES,BRN,28 Albert RoadBB8 0AB,01282 868000,steelescolne@compuserve.com, 01282 868314,: http://www.steelandson.com,55786
STEELE FORD & NEWTON,HO,13-15 Carr RoadBB9 7JY,8004801998,reception@steelefordnewton.com, 01282 617640,: http://www.steelefordnewton.com,55789
STEELS,HO,17 Bold StreetWA1 1DH,01925 632676,enquiries@steels-solicitors.co.uk, 01925 444658,: http://www.steels-solicitors.co.uk,55792
STEELS,BRN,1 Victoria RoadWA4 2AL,01925 261354,enquiries@steels-solicitors.co.uk, 01925 860034,: http://www.steels-solicitors.co.uk,55794
STEPHANIE DALE & CO,HO,34 Third AvenueBN3 2PD,01273 748333,operations@sra.org.uk, 01273 230124,,79251
STEPHEN BURDON SOLICITORS,HO,13 Castle GateNG1 7AQ,0115 950 0054,operations@sra.org.uk, 0115 958 0808,,287307
STEPHEN FIDLER & CO,HO,5 Dyer's BuildingsEC1N 2JT,0207 353 8999,sfidler@stephenfidler.co.uk, 0207 353 9032,: http://www.stephenfidler.co.uk,72568
STEPHEN KREBS & CO,HO,3 Retiro StreetOL1 1SA,0161 652 0507,smkrebs@krebsandco.co.uk, 0161 652 0050,,189428
STEPHEN LICKRISH & ASSOCIATES LIMITED,HO,8th FloorM1 3LD,0161 237 1913,info@stephenlickrish.co.uk, 0161 237 9251,: http://www.stephenlickrish.co.uk,437441
STEPHEN MOORE & CO,HO,34 Regent PlaceCV21 2PN,01788 535127,crime@stephenmoore.ncounterus.co.uk, 01788 542138,,62839
STEPHEN MOORE & CO,BRN,45 York RoadNN1 5QJ,01604 601000,northampton@stephenmoore.ncounterus.co.uk, 01604 633017,,332823
STEPHEN RIMMER LLP,HO,28-30 Hyde GardensBN21 4PX,01323 644222,cw@stephenrimmer.com, 01323 733034,: http://www.stephenrimmer.com,497398
STEPHEN THOMAS LAW,HO,8 GrassmereME19 5QP,01732 321 114,st@stephenthomaslaw.co.uk, 01732 321 078,: http://www.stephenthomaslaw.co.uk,465658
STEPHEN WALTERS,HO,Perren Buildings c/o TNTNW5 3ED,07831 468 639,s.walters@btinternet.com, 020 8459 8082,: http://www.perrenbuildings.com,326256
STEPHEN WEIGHELL & CO,HO,Alexander HouseSN1 2NG,01793 600724,stephen@stephenweighell.co.uk, 01793 495929,,268174
STEPHENS & SON LLP,HO,Rome HouseME4 4RP,01634 811444,email@stephens-son.co.uk, 01634 831532,: http://www.stephens-son.co.uk,439241
STEPHENS MCDONALD & ROBSON,HO,8 Saville RowNE1 8JE,0191 232 0675,gregg@smrlaw.co.uk, 0191 230 2790,: http://www.smrlaw.co.uk,47553
STEPHENSON HARWOOD,HO,1 St. Paul's ChurchyardEC4M 8SH,020 7329 4422,info@shlegal.com, 020 7329 7100,: http://www.shlegal.com,55865
STEPHENSONS,HO,57 High StreetDY5 3ED,01384 79731,info@stephensonsthelawyers.co.uk, 01384 265825,: http://www.stephensonsthelawyers.co.uk,55861
STEPHENSONS SOLICITORS LLP,HO,24-34 Lord StreetWN7 1AB,01942 777777,aeh@stephensons.co.uk, 01942 774545,: http://www.stephensons.co.uk,449153
STEPHENSONS SOLICITORS LLP,BRN,26 Union StreetWN7 1AT,01942 777777,operations@sra.org.uk, 01942 774215,: http://www.stephensons.co.uk,449154
STEPHENSONS SOLICITORS LLP,BRN,13 Silverwell StreetBL1 1PP,01942 777777,operations@sra.org.uk, 01204 389814,: http://www.stephensons.co.uk,449155
STEPHENSONS SOLICITORS LLP,BRN,City WharfM3 5ER,01942 777777,operations@sra.org.uk, 0161 832 8912,: http://www.stephensons.co.uk,449156
STEPHENSONS SOLICITORS LLP,BRN,95-101 Corporation StreetWA10 1SX,01942 777777,operations@sra.org.uk, 01744 451381,: http://www.stephensons.co.uk,449157
STEPHENSONS SOLICITORS LLP,BRN,10-14 Library StreetWN1 1NN,01942 777777,operations@sra.org.uk, 01942 821262,: http://www.stephensons.co.uk,449158
STEPHENSONS SOLICITORS LLP,BRN,Wigan Investment CentreWN3 5BA,01942 777777,operations@sra.org.uk, 01942 774178,: http://www.stephensons.co.uk,449159
STERLING LAW,HO,30 Queen StreetLE11 1SG,01509 263 790,info@sterlinglaw.org.uk,,: http://www.sterlinglaw.co.uk,522039
STERNBERG REED,HO,Focal HouseIG11 8DN,020 8591 3366,strg@sternberg-reed.co.uk, 020 8594 4606,: http://www.sternberg-reed.co.uk,63650
STERNBERG REED INCORORATING DAVID CHARNLEY & CO,BRN,18a New RoadRM17 6NG,01375 486 500,enquiries@sternberg-reed.co.uk, 01375 486509,: http://www.sternberg-reed.co.uk,467073
STERNBERG REED INCORORATING DAVID CHARNLEY & CO,BRN,2nd Floor Crown HouseIG11 8HG,020 8591 3366,enquiries@sternberg-reed.co.uk, 020 8594 4606,: http://www.sternberg-reed.co.uk,467077
STERNBERG REED INCORORATING DAVID CHARNLEY & CO,BRN,102 South StreetRM1 1RX,01708 766155,enquiries@sternberg-reed.co.uk, 01708 730743,: http://www.sternberg-reed.co.uk,467078
STEVEN SMYTH LL.B SOLICITOR,HO,21 Norfolk RoadEN3 4BG,0777 155 4845,stevensmythllb@hotmail.com, 0208 350 4044,: http://www.stevensmythllb.co.uk,345193
STEVEN WARNE,HO,24 Laneham StreetDN15 6PB,01724 279449,operations@sra.org.uk, 01724 279727,,210879
STEVEN WILLIAMS SOLICITORS,HO,Motoring Lawyers OnlineNG15 0DT,01623 726 242,info@motoringlawyersonline.com, 01623 729 350,: http://www.motoringlawyersonline.com,512615
STEVEN YOUNG & CO,HO,43 Park RoadGL1 1LN,01452 332882,mail@stevenyoungsolicitors.co.uk, 01452 332883,,291970
STEVEN YOUNG & CO,BRN,Trident HouseGL50 3DT,01242 257269,operations@sra.org.uk, 01242 243897,,469599
STEVENS,HO,25 High StreetCB9 8AD,01799 526849,operations@sra.org.uk, 01799 524799,: http://www.stevens-law.co.uk,55884
STEVENS,BRN,11 Hill StreetCB10 1EH,01799 526849,operations@sra.org.uk, 01799 524799,,55885
STEVENS LUCAS,BRN,22 Upper Brook StreetSY11 2TB,01691 670999,oswestry@stevenslucas.co.uk, 01691 662830,: http://www.stevenslucas.co.uk,328260
STEVENS SOLICITORS,HO,Union HouseST3 1NX,01782 343353,admin@stevenssolicitors.co.uk, 01782 599321,: http://www.stevenssolicitors.co.uk,63495
STEVENS SOLICITORS,BRN,22 Market PlaceST6 4AT,01782 813200,admin@burslem.stevensonsolicitors.co.uk, 01782 837937,: http://www.stevenssolicitors.co.uk,63496
STEVENS SOLICITORS,BRN,Bank CourtST16 2JR,01785 250908,admin@stafford.stevensolicitors.co.uk, 01785 251370,: http://www.stevenssolicitors.co.uk,173085
STEVENS SOLICITORS,BRN,21 Waterloo RoadWV1 4DJ,01902 772776,admin@wolverhampton.stevenssolicitors.co.uk, 01902 772778,: http://www.stevenssolicitors.co.uk,326409
STEVENSDRAKE,HO,117-119 High StreetRH10 1DD,01293 596900,info@stevensdrake.com, 01293 596971,: http://www.stevensdrake.com,55896
STOCK MORAN SWALWELL,HO,30 Market PlaceWN1 1PJ,01942 771771,karen.knight@sms-solicitors.co.uk, 01942 771777,,206512
STOCKDALE & REID LIMITED,HO,52 Howard StreetNE30 1AP,0191 257 1341,ns@stockdale-reid.co.uk, 0191 258 2147,: http://www.stockdale-reid.co.uk,364759
STOCKDALE & REID LIMITED,BRN,Grosvenor HouseNE25 8DP,0191 251 9494,mon@stockdale-reid.co.uk, 0191 251 8085,: http://www.stockdale-reid.co.uk,364760
STOCKER & CO,HO,10a ButtermarketOX9 3EW,01844 216995,stocker@solicitors55.freeserve.co.uk, 01844 213277,,49368
STOKES SOLICITORS LLP,HO,108 Victoria Road NorthPO5 1QQ,023 92 828131,mail@stokes-law.co.uk, 023 92 811339,: http://www.stokes-law.co.uk,487021
STOKES SOLICITORS LLP,BRN,229 London RoadPO2 9AL,023 92 661541,mail@stokes-law.co.uk, 023 92 668221,: http://www.stokes-law.co.uk,487043
STOKOE PARTNERSHIP,HO,646-648 High Road LeytonstoneE11 3AA,020 8558 8884,enquiries@stokoepartnership.com, 020 8539 9007,: http://www.stokoepartnership.com,75465
STOKOE PARTNERSHIP,BRN,The BoatmansM15 4QF,0161 237 5755,enquiries@stokoepartnership.com, 0161 237 5700,,461619
STONE JOSEPH,HO,Basement FlatSW10 9AA,0207 854 9098,law@stonejoseph.com, 0207 854 9375,: http://www.stonejoseph.com,341615
STONE KING SEWELL LLP,HO,13 Queen SquareBA1 2HJ,01225 337599,operations@sra.org.uk, 01225 335437,: http://www.skslaw.co.uk,427864
STONE KING SEWELL LLP,BRN,16 St. John's LaneEC1M 4BS,0207 796 1007,operations@sra.org.uk, 0207 796 1017,: http://www.stoneking.co.uk,427866
STONE KING SEWELL LLP,BRN,Wellington HouseCB1 1BH,01223 451070,operations@sra.org.uk, 01223 451100,: http://www.stoneking.co.uk,466002
STONE KING SEWELL LLP,BRN,7 Dollar StreetGL7 2AS,01285 650000,operations@sra.org.uk, 01285 649898,,489814
STONE MILWARD RAPERS,HO,50 WestgatePO19 3HE,01243 780211,rogerjstone@smrsolicitors.co.uk, 01243 782619,: http://www.smrsolicitors.co.uk,79017
STONE ROWE BREWER,HO,Stone HouseTW1 3NJ,020 8891 6141,info@srb.co.uk, 020 8744 1143,: http://www.srb.co.uk,55965
STONES,HO,131 Baker StreetW1U 6SE,0207 935 4848,rgs@stonessolicitors.co.uk, 0207 935 9111,,68106
STONES SOLICITORS LLP,BRN,21 Fore StreetEX20 1AJ,01837 650 200,mail@stones-solicitors.co.uk, 01837 650 201,: http://www.stones-solicitors.co.uk,533468
STOWE FAMILY LAW LLP,HO,The Old Court HouseHG1 1LT,01423 532600,chiefexecutive@stowefamilylaw.co.uk, 01423 532601,: http://www.stowefamilylaw.co.uk,469401
STOWE FAMILY LAW LLP,BRN,The Camellia BulidingWA14 2EB,0161 926 1410,chiefexec@storefamilylaw.co.uk, 0161 929 1538,: http://www.stowefamilylaw.co.uk,489120
STRATFORD SOLICITORS,HO,275-285 High StreetE15 2TF,0208 522 4567,sbdirect1@gmail.com, 020 8522 4577,: http://www.stratfordsolicitors.uk.com,428464
STRAW & PEARCE,HO,18 Rectory PlaceLE11 1UU,01509 268931,info@strawandpearce.co.uk, 01509 610217,: http://www.strawandpearce.co.uk,56012
STRINGFELLOW & CO,HO,41 North End RoadW14 8SZ,020 7371 4040,admin@stringfellowsolicitors.co.uk, 0207 371 3744,: http://www.stringfellowsolicitors.co.uk,469490
STUART GRACE ASSOCIATES,HO,25 Gildredge RoadBN21 4RU,01323 433 000,reception@stuartgraceassociates.co.uk, 01323 433 009,: http://www.stuartgraceassociates.co.uk,488157
STUART J MANDER & CO,HO,36 Bradford StreetWS1 3QA,01922 642018,ayeisha.khandia@sky.com, 01922 724586,,63093
STUART MILLER,HO,247 High RoadN22 8HF,0208 888 5225,gkampanella@stuartmiller.uk.com, 0208 889 5871,: http://www.stuartmiller.uk.com,484982
SUGARE & CO,HO,36 Park Square NorthLS1 2NY,0113 244 6978,admin@sugare.eclipse.co.uk, 0113 245 5708,,56043
SUMAL CREASEY SOLICITORS,HO,26 High View CloseLE4 9LJ,0116 274 3800,info@sumalcreasy.co.uk,,: http://www.sumalcreasey.co.uk,45678
SUMMIT LAW LLP,HO,1 Bentinck StreetW1U 2ED,0207 4673 980,info@summitlawllp.co.uk, 0207 4673 990,: http://www.summitlawllp.co.uk,485136
SUNDIP MURRIA (WOLVERHAMPTON) SOLICITORS LIMITED,HO,2-3 Walsall RoadWV13 2EH,08445 674 999,operations@sra.org.uk, 01902 637 090,,401905
SUNIL KHANNA LIMITED,HO,St. Peter At ArchesLN2 1EA,01522 561 020,sunil.khanna@ringroselaw.co.uk, 01522 561 049,: http://www.ringroselaw.co.uk,471971
SURREY SOLICITORS,HO,Charter HouseCR0 2RE,0208 666 0330,SurreySolicitors@blueyonder.co.uk, 0871 211 5899,,420094
SUSAN CUTHBERTSON & CO,HO,Crescent ChambersLS29 8DJ,01943 602 811,operations@sra.org.uk, 01943 602 822,,45883
SUSSEX DEFENCE SOLICITORS,HO,5 Selden ParadeBN13 2HL,01903 261127,operations@sra.org.uk, 01903 260282,,472806
SUSSEX LAW CONSORTIUM LIMITED,HO,6 Marine GardensBN2 1AH,07887 602 166,michael_cole7@msn.com,,,463984
SUTOVIC & HARTIGAN,HO,271 High StreetW3 9BT,020 8993 5544,Jstojs6483@aol.com, 020 8993 2555,,78408
